"date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR","Estacion","season","periodo","pandemia"
2020-01-01,1.88,2,5.2,7.2,25,37,28,734.2,0.01,93,NA,0.037,11.68,1.7,98,"Cadereyta",4,1,1
2020-01-01,1.86,2.6,5,7.6,22,55,28,733.8,0.02,93,NA,0.037,11.68,1.6,133,"Cadereyta",4,1,1
2020-01-01,1.78,3.1,5.9,8.9,21,35,11,733,0,93,NA,0.037,11.7,1.5,198,"Cadereyta",4,1,1
2020-01-01,1.76,2,4.5,6.5,22,27,NA,732.8,0.02,93,NA,0.037,11.8,0.7,240,"Cadereyta",4,1,1
2020-01-01,1.73,1.8,3.5,5.3,24,25,NA,732.5,0.02,93,NA,0.037,11.83,1,136,"Cadereyta",4,1,1
2020-01-01,1.68,1.5,2.4,3.8,24,21,NA,732.5,0.03,93,NA,0.037,11.93,0.6,79,"Cadereyta",4,1,1
2020-01-01,1.65,1.6,2.9,4.4,21,19,NA,732.3,0.05,93,NA,0.037,12.01,1,176,"Cadereyta",4,1,1
2020-01-01,1.7,2.2,4,6.2,20,19,NA,732.2,0.05,NA,NA,0.039,12.11,1.2,230,"Cadereyta",4,1,1
2020-01-01,1.64,2,3.2,5.2,18,19,NA,732.6,0.08,NA,NA,0.045,12.24,2.5,345,"Cadereyta",4,1,1
2020-01-01,1.7,2.4,4.7,7.1,15,18,4,732.9,0.08,NA,NA,0.058,12.51,2.7,NA,"Cadereyta",4,1,1
2020-01-01,1.8,3.5,7.4,10.8,12,20,8,733,0.05,NA,NA,0.073,12.93,1.7,3,"Cadereyta",4,1,1
2020-01-01,2.09,10.1,9.9,19.9,9,36,21,732.1,0.03,92,NA,0.12,13.89,1.4,293,"Cadereyta",4,1,1
2020-01-01,2.28,14.9,11,25.6,9,45,40,731,0,90,NA,0.164,15.36,1.7,301,"Cadereyta",4,1,1
2020-01-01,2.51,15.9,13,28.7,9,56,51,729.9,0,89,0.6,0.135,15.91,3,349,"Cadereyta",4,1,1
2020-01-01,2.51,11.7,13.3,24.8,10,63,54,728.9,0,85,0.5,0.106,16.65,2.9,347,"Cadereyta",4,1,1
2020-01-01,2.43,10.1,14.8,24.8,9,57,43,728.7,0,84,0.5,0.06,16.67,3.1,357,"Cadereyta",4,1,1
2020-01-01,2.05,5.1,12.3,17.3,13,50,25,729.2,0,83,NA,0.048,16.09,5,339,"Cadereyta",4,1,1
2020-01-01,2.09,3.6,11.3,14.8,16,35,4,729.6,0.06,86,NA,0.04,15.02,4.1,341,"Cadereyta",4,1,1
2020-01-01,2.08,3.5,10.6,14,14,29,12,729.7,0.08,89,NA,0.037,14.66,2.3,35,"Cadereyta",4,1,1
2020-01-01,1.99,3.3,9.9,13.2,12,33,14,730.1,0.03,90,NA,0.037,14.6,1.5,11,"Cadereyta",4,1,1
2020-01-01,2.31,7.3,13.7,20.8,6,29,8,729.9,0.03,92,NA,0.037,14.3,1,239,"Cadereyta",4,1,1
2020-01-02,1.82,3.4,8,11.2,13,27,6,728.5,0.01,92,NA,0.037,14.06,1.2,173,"Cadereyta",4,1,1
2020-01-02,1.67,2.1,4.6,6.6,16,22,7,727.7,0,92,NA,0.037,13.89,0.8,180,"Cadereyta",4,1,1
2020-01-02,1.61,1.8,3.6,5.4,16,18,8,726.9,0,92,NA,0.037,13.82,0.7,172,"Cadereyta",4,1,1
2020-01-02,1.62,1.9,4.9,6.7,13,18,4,726.3,0,92,NA,0.037,13.73,1.1,300,"Cadereyta",4,1,1
2020-01-02,1.63,2.4,6.7,9,10,17,5,725.9,0,91,NA,0.037,13.6,1.2,28,"Cadereyta",4,1,1
2020-01-02,1.71,2.4,7.4,9.8,8,17,5,725.5,0,90,NA,0.037,13.25,1,158,"Cadereyta",4,1,1
2020-01-02,1.78,4.3,7.5,11.8,7,27,4,725.3,0,91,NA,0.037,12.75,1,195,"Cadereyta",4,1,1
2020-01-02,1.85,13.5,8.3,21.7,6,24,NA,724.7,0,92,NA,0.037,12.21,1.3,312,"Cadereyta",4,1,1
2020-01-02,1.96,14.5,8.9,23.3,7,22,NA,724.7,0.01,92,0.5,0.041,11.82,1.2,322,"Cadereyta",4,1,1
2020-01-02,2.76,44,13.2,56.9,6,24,NA,725.2,0,91,1.2,0.074,12.11,0.8,285,"Cadereyta",4,1,1
2020-01-02,2.92,48.5,13.4,61.6,9,25,2,725.5,0,85,1.3,0.249,14.85,1.3,156,"Cadereyta",4,1,1
2020-01-02,1.83,7.9,7.3,15.1,21,32,2,725.4,0,71,0.8,0.374,17.26,2.4,162,"Cadereyta",4,1,1
2020-01-02,1.73,5,4.3,9.2,27,33,2,724.6,0,62,0.6,0.495,19.43,4.4,174,"Cadereyta",4,1,1
2020-01-02,1.65,3.9,2.9,6.9,29,33,4,723.4,0,52,0.7,0.565,21.72,5.1,166,"Cadereyta",4,1,1
2020-01-02,1.66,3.6,3.3,6.9,29,34,13,722.5,0,52,0.8,0.459,22.64,5.3,167,"Cadereyta",4,1,1
2020-01-02,1.63,3.2,3.2,6.3,28,34,6,721.3,0,54,0.5,0.509,23.64,4.4,147,"Cadereyta",4,1,1
2020-01-02,1.6,2.3,3.9,6.2,28,26,11,721.5,0,53,4,0.263,24.14,3,70,"Cadereyta",4,1,1
2020-01-02,1.57,2.2,3.8,5.9,26,31,22,722.1,0,60,1.7,0.153,22.56,3,64,"Cadereyta",4,1,1
2020-01-02,1.98,5.4,9.7,15,17,23,2,722.6,0,59,0.9,0.092,22.65,1.4,142,"Cadereyta",4,1,1
2020-01-02,4.05,38.7,20.7,59.1,6,59,34,723.2,0,68,1.1,0.038,20.67,1.4,215,"Cadereyta",4,1,1
2020-01-02,3.5,36,19.8,55.6,6,177,38,724.1,0,74,1.2,0.036,19.22,1.3,250,"Cadereyta",4,1,1
2020-01-02,2.24,12.2,14.6,26.7,7,167,44,724.5,0,79,0.9,0.036,17.52,1.4,338,"Cadereyta",4,1,1
2020-01-02,2.16,19.9,12.8,32.5,6,97,20,725,0,81,0.8,0.036,16.7,1.5,349,"Cadereyta",4,1,1
2020-01-02,2.07,19.6,12.5,31.9,6,92,24,725.3,0,82,0.7,0.036,15.85,1.7,318,"Cadereyta",4,1,1
2020-01-03,2.78,39.3,11.8,50.7,6,110,24,725.7,0,86,1.1,0.036,15.06,1.1,311,"Cadereyta",4,1,1
2020-01-03,2.83,51.2,13.3,64.2,6,142,43,726.3,0,82,1.5,0.036,15.71,2.6,333,"Cadereyta",4,1,1
2020-01-03,1.85,12.7,10.6,23.1,21,121,16,727,0,55,0.9,0.036,16.17,3.9,348,"Cadereyta",4,1,1
2020-01-03,1.6,2.2,3.5,5.6,28,49,6,727.2,0,49,0.6,0.036,16.02,2.7,353,"Cadereyta",4,1,1
2020-01-03,1.64,2.3,8.3,10.4,18,26,6,727.8,0,56,NA,0.036,14.68,1.8,314,"Cadereyta",4,1,1
2020-01-03,1.74,4.5,13.3,17.6,8,61,12,728.4,0,69,NA,0.036,12.82,1.3,291,"Cadereyta",4,1,1
2020-01-03,1.8,10.4,13.3,23.6,6,85,19,728.8,0,76,0.6,0.036,11.75,1.2,306,"Cadereyta",4,1,1
2020-01-03,2.03,18.9,13.5,32.1,6,76,13,729.3,0,74,0.7,0.036,11.84,2.1,320,"Cadereyta",4,1,1
2020-01-03,2.24,23.5,15.8,39.1,6,77,19,729.9,0,67,0.8,0.04,12.64,1.9,338,"Cadereyta",4,1,1
2020-01-03,2.1,21,15.9,36.7,12,104,14,730.9,0,58,1,0.134,14.33,2.4,12,"Cadereyta",4,1,1
2020-01-03,1.74,7.3,9.9,17.2,21,76,4,731.7,0,46,0.7,0.3,18.03,2.2,36,"Cadereyta",4,1,1
2020-01-03,1.72,4.1,5.6,9.6,32,38,16,731.9,0,32,NA,0.406,21.29,7.5,333,"Cadereyta",4,1,1
2020-01-03,1.65,2.6,3.6,6.2,34,60,14,731.9,0,31,NA,0.532,21.28,10.3,330,"Cadereyta",4,1,1
2020-01-03,1.64,2.4,3.5,5.8,36,71,12,731.7,0,29,NA,0.576,21.71,10.7,325,"Cadereyta",4,1,1
2020-01-03,1.66,2.2,3.3,5.5,37,75,15,731.2,0,27,NA,0.55,21.8,11.3,322,"Cadereyta",4,1,1
2020-01-03,1.7,1.8,3.2,4.9,39,81,38,731.2,0,25,NA,0.487,22.01,11.6,322,"Cadereyta",4,1,1
2020-01-03,1.71,1.7,3.3,5,40,62,NA,731.8,0,23,NA,0.382,22.12,11.5,323,"Cadereyta",4,1,1
2020-01-03,1.71,1.9,4.1,5.9,38,53,NA,732.8,0,23,NA,0.245,22.2,7.3,315,"Cadereyta",4,1,1
2020-01-03,1.74,1.8,5.8,7.5,36,38,NA,733.7,0,24,NA,0.096,21.32,6.1,317,"Cadereyta",4,1,1
2020-01-03,1.82,2.4,10.8,13,28,35,NA,734.8,0,28,NA,0.037,19.49,4.1,331,"Cadereyta",4,1,1
2020-01-03,1.75,1.9,6.1,7.9,33,51,NA,735.6,0,28,NA,0.036,18.06,5.3,354,"Cadereyta",4,1,1
2020-01-03,1.73,1.8,6.5,8.3,29,34,NA,736.8,0,32,NA,0.036,16.63,3.8,2,"Cadereyta",4,1,1
2020-01-03,1.67,1.5,5.1,6.5,31,30,NA,737.8,0,34,NA,0.036,16.07,5.7,8,"Cadereyta",4,1,1
2020-01-03,1.63,1.5,4.7,6.1,28,20,NA,738.9,0,41,NA,0.036,14.63,3.8,14,"Cadereyta",4,1,1
2020-01-04,1.65,2.2,8.5,10.6,20,27,3,739.6,0,46,NA,0.036,13.36,2.7,333,"Cadereyta",4,1,1
2020-01-04,1.71,3.7,11.9,15.5,16,39,8,740.1,0,54,NA,0.036,11.53,1.8,305,"Cadereyta",4,1,1
2020-01-04,1.86,3.1,13,16,12,46,14,740.4,0,61,NA,0.036,10.6,1,153,"Cadereyta",4,1,1
2020-01-04,1.81,2.9,10.4,13.2,12,44,8,740.6,0,64,NA,0.036,9.95,1,155,"Cadereyta",4,1,1
2020-01-04,1.85,9.7,12.1,21.6,7,35,21,740.8,0,68,NA,0.036,8.92,1.3,288,"Cadereyta",4,1,1
2020-01-04,1.77,5,11.3,16.2,8,77,20,740.9,0,69,NA,0.036,8.17,1,289,"Cadereyta",4,1,1
2020-01-04,1.75,6.5,10.1,16.5,8,53,17,741.5,0,71,NA,0.036,7.59,1.6,310,"Cadereyta",4,1,1
2020-01-04,2.03,14.5,11.3,25.5,6,52,13,741.9,0,74,NA,0.036,7.14,1.2,283,"Cadereyta",4,1,1
2020-01-04,2.4,28.8,10.5,39.1,6,67,23,742.1,0,76,NA,0.048,6.78,1,274,"Cadereyta",4,1,1
2020-01-04,2.72,50.7,12.4,62.8,7,113,18,743,0,62,0.9,0.161,10.75,1,307,"Cadereyta",4,1,1
2020-01-04,2.2,21.8,12.5,34.1,16,128,24,743.3,0,46,NA,0.309,14.89,1.5,248,"Cadereyta",4,1,1
2020-01-04,2.04,8.1,11,19,27,93,29,743.2,0,36,0.5,0.436,17.39,1.5,202,"Cadereyta",4,1,1
2020-01-04,1.81,4.3,6.3,10.6,36,41,22,742.6,0,31,0.6,0.527,19.24,1.8,195,"Cadereyta",4,1,1
2020-01-04,1.73,3.2,4.5,7.7,37,35,17,741.8,0,28,0.6,0.566,20.23,2,177,"Cadereyta",4,1,1
2020-01-04,1.81,3.7,5.9,9.6,39,34,19,740.9,0,26,0.7,0.555,21.04,2.4,188,"Cadereyta",4,1,1
2020-01-04,1.75,2.9,4.9,7.8,42,39,20,740,0,25,0.8,0.495,21.53,2.4,198,"Cadereyta",4,1,1
2020-01-04,1.71,1.8,3.3,5,45,37,14,739.7,0,25,0.7,0.388,22.02,2.1,114,"Cadereyta",4,1,1
2020-01-04,1.74,2,4.6,6.5,43,31,8,739.7,0,25,1,0.249,22.18,2.2,155,"Cadereyta",4,1,1
2020-01-04,1.89,2.8,9,11.7,35,30,14,740.1,0,28,1.3,0.098,20.88,2.5,154,"Cadereyta",4,1,1
2020-01-04,2.44,4.8,18.3,23,20,48,19,740.4,0,35,1.6,0.037,18.57,2.2,149,"Cadereyta",4,1,1
2020-01-04,2.57,9,22.8,31.6,13,87,23,740.8,0,40,1.2,0.036,16.44,1.8,176,"Cadereyta",4,1,1
2020-01-04,2.51,7.7,21.5,29,13,79,17,741.2,0,46,0.7,0.036,15.09,1.6,155,"Cadereyta",4,1,1
2020-01-04,3.11,23.8,21.3,44.9,9,68,27,741.4,0,54,0.7,0.036,13.45,0.7,194,"Cadereyta",4,1,1
2020-01-04,3.15,38.5,18.8,57,7,128,NA,741.5,0,63,1.4,0.036,11.93,0.6,251,"Cadereyta",4,1,1
2020-01-05,2.62,22.6,17.1,39.4,6,174,66,741.4,0,65,0.7,0.036,10.93,0.8,338,"Cadereyta",4,1,1
2020-01-05,1.94,7.7,13.4,21,14,96,NA,741.2,0,62,NA,0.036,10.64,2.5,26,"Cadereyta",4,1,1
2020-01-05,1.78,2.8,6.7,9.4,19,47,NA,741,0,63,NA,0.036,9.98,1.7,16,"Cadereyta",4,1,1
2020-01-05,1.78,5.7,11.2,16.8,11,45,4,740.8,0,68,NA,0.036,8.71,1.1,341,"Cadereyta",4,1,1
2020-01-05,1.65,2.3,4.9,7.1,23,65,NA,740.6,0,66,NA,0.036,8.77,2.6,357,"Cadereyta",4,1,1
2020-01-05,1.63,2.4,5.5,7.8,20,29,NA,740.4,0,70,NA,0.036,7.98,2.6,352,"Cadereyta",4,1,1
2020-01-05,1.62,2,4.8,6.7,21,25,NA,740.6,0,70,NA,0.036,8.12,3.2,352,"Cadereyta",4,1,1
2020-01-05,1.77,5.5,11.6,17,13,30,4,740.8,0,73,NA,0.036,7.45,1.8,321,"Cadereyta",4,1,1
2020-01-05,2.47,16.1,16.5,32.4,7,41,12,740.9,0,75,0.5,0.048,7.52,1.3,285,"Cadereyta",4,1,1
2020-01-05,2.62,26.1,15.6,41.5,9,66,15,741.5,0,65,0.6,0.161,10.77,0.8,263,"Cadereyta",4,1,1
2020-01-05,2.22,16.4,13,29.2,14,101,33,741.8,0,55,0.6,0.305,13.76,1.8,344,"Cadereyta",4,1,1
2020-01-05,2.15,15,14.4,29.1,19,73,29,741.8,0,47,1,0.433,16.4,2.3,250,"Cadereyta",4,1,1
2020-01-05,2.13,9.3,13.3,22.5,29,83,31,741,0,38,1.2,0.524,19.01,2,203,"Cadereyta",4,1,1
2020-01-05,1.94,5.7,10.9,16.5,39,76,32,739.8,0,31,1.3,0.567,21.21,2.1,177,"Cadereyta",4,1,1
2020-01-05,1.79,3.1,7.6,10.6,46,53,26,738.4,0,28,2.8,0.56,22.67,2.2,185,"Cadereyta",4,1,1
2020-01-05,1.74,1.9,5.5,7.4,50,43,20,737.5,0,24,4.8,0.496,23.8,2.4,160,"Cadereyta",4,1,1
2020-01-05,1.72,1.7,4.6,6.2,51,37,19,736.9,0,24,1.7,0.38,24.21,3,136,"Cadereyta",4,1,1
2020-01-05,1.85,1.7,6.4,8.1,49,33,12,736.7,0,23,1.1,0.239,24.3,3.4,140,"Cadereyta",4,1,1
2020-01-05,1.97,1.8,9.7,11.4,42,41,14,736.7,0,23,0.8,0.101,23.73,2.6,134,"Cadereyta",4,1,1
2020-01-05,2.54,2,20.2,22.1,22,45,23,736.8,0,29,0.5,0.037,21.6,2.1,100,"Cadereyta",4,1,1
2020-01-05,3.4,31.2,24.3,55.3,12,68,22,737.3,0,38,1.1,0.036,19.04,1.4,212,"Cadereyta",4,1,1
2020-01-05,3.75,65.9,24.2,90.1,6,175,65,737.4,0,52,1.8,0.036,15.5,0.6,251,"Cadereyta",4,1,1
2020-01-05,3.51,66.4,22.8,89.1,6,272,62,737.4,0,64,1.6,0.036,13.06,0.6,262,"Cadereyta",4,1,1
2020-01-05,3.05,68.8,21.7,90.4,6,234,51,737.1,0,65,1.7,0.036,12.52,0.6,274,"Cadereyta",4,1,1
2020-01-06,2.39,20.9,17.7,38.4,11,162,40,736.8,0,61,0.7,0.036,12.56,2.1,5,"Cadereyta",4,1,1
2020-01-06,1.72,4.1,9.1,13.1,16,67,27,736.4,0,64,0.5,0.036,11.18,1.9,341,"Cadereyta",4,1,1
2020-01-06,1.65,3.5,8.4,11.8,22,38,9,736,0,63,NA,0.036,11.15,2.5,348,"Cadereyta",4,1,1
2020-01-06,1.69,2.6,9,11.5,18,29,9,735.5,0,64,0.5,0.036,10.84,2,343,"Cadereyta",4,1,1
2020-01-06,1.93,2.5,14.4,16.7,13,34,13,735,0,65,0.8,0.036,10.84,1.7,344,"Cadereyta",4,1,1
2020-01-06,2.28,12.1,16,27.9,6,47,24,734.6,0,76,0.9,0.036,8.96,0.7,209,"Cadereyta",4,1,1
2020-01-06,2.32,24.5,18,42.2,6,74,37,734.4,0,75,1.1,0.036,8.5,1,292,"Cadereyta",4,1,1
2020-01-06,2.4,41.5,16.8,58,6,101,45,734.5,0,75,1.4,0.036,7.58,0.9,290,"Cadereyta",4,1,1
2020-01-06,3.12,64.6,17,81.4,6,145,NA,734.7,0,75,1.5,0.047,7.66,0.6,309,"Cadereyta",4,1,1
2020-01-06,3.17,50.8,18.8,69.5,9,149,NA,735.1,0,57,1.6,0.161,12.87,0.7,303,"Cadereyta",4,1,1
2020-01-06,2.62,35.4,21.5,56.7,16,145,20,735.4,0,47,2.8,0.308,16.43,1.3,335,"Cadereyta",4,1,1
2020-01-06,2.14,10.4,16.8,27,28,131,22,735.3,0,38,6.4,0.437,19.48,1.3,189,"Cadereyta",4,1,1
2020-01-06,2.15,6.6,14.7,21.2,38,89,26,734.4,0,32,6,0.53,22.02,1.4,228,"Cadereyta",4,1,1
2020-01-06,1.97,3.9,10,13.9,50,90,22,733.2,0,24,3,0.577,24.28,1.7,186,"Cadereyta",4,1,1
2020-01-06,1.85,2.5,8.7,11.2,60,60,22,732.2,0,21,17.3,0.565,25.75,2,170,"Cadereyta",4,1,1
2020-01-06,1.79,2.4,10.7,13,56,48,26,731.8,0,21,31.4,0.5,26.67,2.1,159,"Cadereyta",4,1,1
2020-01-06,1.79,2.4,8.9,11.3,48,53,22,731.8,0,18,21.7,0.4,26.99,2.5,157,"Cadereyta",4,1,1
2020-01-06,1.89,2.2,9,11.2,50,47,20,731.9,0,21,6,0.245,26.95,2.3,163,"Cadereyta",4,1,1
2020-01-06,2.2,1.8,12.7,14.4,40,56,23,732.5,0,23,4.7,0.095,26.28,1.7,95,"Cadereyta",4,1,1
2020-01-06,2.53,2.9,28.7,31.4,20,82,37,733.5,0,29,3,0.037,23.2,2.5,33,"Cadereyta",4,1,1
2020-01-06,3.15,29.2,33.6,62.6,11,92,34,734.5,0,40,2.3,0.036,19.92,1.6,289,"Cadereyta",4,1,1
2020-01-06,2.33,12.2,30.7,42.7,12,257,57,735.7,0,51,1.7,0.036,16.83,1.9,290,"Cadereyta",4,1,1
2020-01-06,2.13,3.7,19.4,23,17,164,32,736.5,0,54,1.4,0.036,15.95,2.2,304,"Cadereyta",4,1,1
2020-01-06,3.57,41.7,30.5,72,6,99,45,737.3,0,51,2,0.036,16.27,2.8,305,"Cadereyta",4,1,1
2020-01-07,2.44,17.6,27.6,45.1,8,164,40,737.5,0,46,1.6,0.036,16.57,2.7,300,"Cadereyta",4,1,1
2020-01-07,1.83,2.7,14.3,16.8,24,85,17,737.9,0,35,1.6,0.036,18.39,3.5,301,"Cadereyta",4,1,1
2020-01-07,1.78,2.1,11.1,13.1,27,60,16,738.3,0,33,1.5,0.036,18.34,3.6,307,"Cadereyta",4,1,1
2020-01-07,1.76,1.5,8.7,10.2,32,45,13,738.4,0,27,1.6,0.036,18.37,4.7,318,"Cadereyta",4,1,1
2020-01-07,1.77,1.5,10.4,11.8,27,37,10,738.8,0,28,1.7,0.036,17.23,4.2,313,"Cadereyta",4,1,1
2020-01-07,1.63,1.1,4.7,5.8,34,51,10,739,0,28,1,0.036,17.32,6.4,332,"Cadereyta",4,1,1
2020-01-07,1.62,1.2,4.9,6.1,32,50,9,739.6,0,32,0.7,0.036,16.11,5.8,329,"Cadereyta",4,1,1
2020-01-07,1.68,1.5,8.1,9.5,27,46,10,740.3,0,34,0.8,0.036,15.27,5.3,323,"Cadereyta",4,1,1
2020-01-07,1.78,2.6,14.1,16.6,20,53,14,741.2,0,36,0.7,0.044,14.32,5.1,322,"Cadereyta",4,1,1
2020-01-07,1.75,2.5,8.5,10.9,29,53,7,742,0,36,0.7,0.147,14.64,5.5,335,"Cadereyta",4,1,1
2020-01-07,1.66,2.2,4.8,7,33,52,11,742.5,0,34,0.6,0.292,16.03,6.2,338,"Cadereyta",4,1,1
2020-01-07,1.65,1.9,3.7,5.5,36,56,13,743,0,33,NA,0.438,17.1,7.2,334,"Cadereyta",4,1,1
2020-01-07,1.63,2,4,6,37,59,26,742.3,0,32,NA,0.475,18.08,5.5,328,"Cadereyta",4,1,1
2020-01-07,1.63,1.7,3.7,5.3,41,40,16,741.6,0,29,NA,0.561,20.02,3.5,336,"Cadereyta",4,1,1
2020-01-07,1.63,1.6,3.7,5.2,43,29,15,740.6,0,28,2.5,0.547,21.27,2.6,20,"Cadereyta",4,1,1
2020-01-07,1.66,2.6,6.9,9.4,43,36,25,740.1,0,29,18.6,0.485,20.88,4,128,"Cadereyta",4,1,1
2020-01-07,1.68,2.3,6.7,8.9,40,49,18,739.7,0,30,24.8,0.382,20.77,4.2,120,"Cadereyta",4,1,1
2020-01-07,1.67,1.6,5.1,6.7,39,46,11,739.9,0,33,2.8,0.245,20.17,4.6,98,"Cadereyta",4,1,1
2020-01-07,1.69,1.5,6.7,8.1,35,40,11,740.2,0,36,0.8,0.099,18.82,4.5,96,"Cadereyta",4,1,1
2020-01-07,1.89,1.6,11.8,13.3,28,39,7,740.4,0,43,0.5,0.037,17.04,3.5,108,"Cadereyta",4,1,1
2020-01-07,1.96,2.9,10.7,13.5,24,48,5,740.9,0,54,NA,0.036,15.2,2.4,166,"Cadereyta",4,1,1
2020-01-07,2.12,6.4,16.9,23.2,16,57,9,741.2,0,59,0.5,0.036,14.19,1.6,236,"Cadereyta",4,1,1
2020-01-07,2.28,13.6,23.4,36.9,7,83,29,741.1,0,63,0.7,0.036,13.32,0.9,240,"Cadereyta",4,1,1
2020-01-07,2.14,12,17.4,29.3,15,177,26,740.7,0,66,NA,0.036,12.98,1.1,176,"Cadereyta",4,1,1
2020-01-08,2.1,3.4,14.9,18.2,16,59,13,740.5,0,65,NA,0.036,13,0.8,155,"Cadereyta",4,1,1
2020-01-08,1.71,2.1,9.7,11.7,20,57,15,740.3,0,67,NA,0.036,12.51,2.7,120,"Cadereyta",4,1,1
2020-01-08,1.63,1.9,4.2,6,26,45,17,739.6,0,67,NA,0.036,12.89,2.7,129,"Cadereyta",4,1,1
2020-01-08,1.54,1.5,2,3.5,30,38,9,739.2,0,67,NA,0.036,13.4,3.1,113,"Cadereyta",4,1,1
2020-01-08,1.57,1.7,7.7,9.4,21,37,10,738.8,0,69,1.1,0.036,12.76,2.1,74,"Cadereyta",4,1,1
2020-01-08,1.58,1.9,10.4,12.2,18,42,20,738.4,0,72,1.1,0.036,11.78,1,8,"Cadereyta",4,1,1
2020-01-08,1.58,1.6,7.8,9.4,22,NA,4,738.2,0,73,NA,0.036,11.8,1.5,40,"Cadereyta",4,1,1
2020-01-08,1.69,2.2,9.4,11.6,16,NA,13,738.2,0,75,NA,0.036,11.96,0.9,285,"Cadereyta",4,1,1
2020-01-08,1.92,4.7,14.9,19.5,12,NA,19,738.4,0,75,NA,0.039,12.16,1.4,328,"Cadereyta",4,1,1
2020-01-08,1.73,2.6,6.8,9.3,19,NA,14,738.6,0,76,NA,0.062,12.07,2.3,29,"Cadereyta",4,1,1
2020-01-08,1.35,2.6,3.4,5.8,24,NA,NA,736.5,0,68,6.1,0.201,14.58,1.7,75,"Cadereyta",4,1,1
2020-01-08,1.28,3.4,7.7,11,30,NA,65,734.2,0,65,2.9,0.318,16.27,2,73,"Cadereyta",4,1,1
2020-01-08,1.6,2.2,4.5,6.7,32,NA,24,736.4,0,65,3.9,0.361,17.48,2.9,158,"Cadereyta",4,1,1
2020-01-08,1.66,2.3,4.4,6.7,33,102,21,735.3,0,60,12.5,0.442,18.77,2.9,100,"Cadereyta",4,1,1
2020-01-08,1.62,2.3,5.3,7.5,31,44,30,734.6,0,63,19,0.269,18.75,2.5,85,"Cadereyta",4,1,1
2020-01-08,1.62,2.5,5.6,8,31,36,12,734,0,59,9.9,0.295,20.32,1.5,199,"Cadereyta",4,1,1
2020-01-08,1.74,2.2,7.9,10,34,47,23,733.7,0,57,17.5,0.129,20.95,1.1,219,"Cadereyta",4,1,1
2020-01-08,2.05,4.8,13.9,18.6,20,51,28,733.4,0,61,6.6,0.062,19.89,1.6,236,"Cadereyta",4,1,1
2020-01-08,2.23,11.3,23.5,34.6,10,98,27,733.3,0,62,2.6,0.036,19.03,1.1,347,"Cadereyta",4,1,1
2020-01-08,3.33,45.5,24.5,69.9,6,106,27,733.3,0,66,2.1,0.036,18.28,0.6,356,"Cadereyta",4,1,1
2020-01-08,3.31,60.2,19.6,79.9,10,216,56,733.3,0,69,2.5,0.036,17.91,1.5,50,"Cadereyta",4,1,1
2020-01-08,1.73,3.5,14.8,18.2,12,177,25,733.2,0,73,2.3,0.036,17.74,2.3,81,"Cadereyta",4,1,1
2020-01-08,1.53,2.7,10.7,13.4,15,52,13,733.1,0,79,1.3,0.036,17.25,3.1,84,"Cadereyta",4,1,1
2020-01-09,1.51,2.2,8.9,11,17,29,6,732.7,0,80,2.8,0.036,17.32,3.1,88,"Cadereyta",4,1,1
2020-01-09,1.44,1.8,6.4,8.1,17,25,8,732.2,0,84,1.9,0.036,16.17,1.8,66,"Cadereyta",4,1,1
2020-01-09,1.44,2.1,6.9,9,14,22,7,732,0,88,0.7,0.036,15.23,1.4,22,"Cadereyta",4,1,1
2020-01-09,1.45,5.4,9.6,14.9,9,19,2,731.7,0,89,0.6,0.036,14.24,1.5,327,"Cadereyta",4,1,1
2020-01-09,1.42,6.6,10.4,16.9,9,27,8,731.4,0,90,NA,0.036,14.08,1.1,347,"Cadereyta",4,1,1
2020-01-09,1.46,9.8,10.9,20.6,6,34,6,731.3,0,90,NA,0.036,13.23,1.2,312,"Cadereyta",4,1,1
2020-01-09,1.62,17.6,11.5,28.9,5,40,9,731.3,0,90,0.6,0.036,12.56,0.7,268,"Cadereyta",4,1,1
2020-01-09,2.24,26.9,9.1,35.8,6,58,16,731.4,0,91,0.7,0.036,12.28,0.6,226,"Cadereyta",4,1,1
2020-01-09,2.79,43.4,10.3,53.3,6,96,29,731.4,0,90,1,0.04,12.35,1,264,"Cadereyta",4,1,1
2020-01-09,4.03,63.3,12.5,75.6,6,134,36,731.9,0,88,1.6,0.066,13.3,0.9,118,"Cadereyta",4,1,1
2020-01-09,2.85,34.8,11.1,45.6,7,145,38,732.2,0,84,1.2,0.115,14.44,0.6,237,"Cadereyta",4,1,1
2020-01-09,2.69,41.4,15.6,56.7,7,102,46,732.5,0,82,1.3,0.129,15.82,1.3,18,"Cadereyta",4,1,1
2020-01-09,1.9,19.1,16.6,35.5,12,138,36,732.1,0,80,1.1,0.21,16.72,1.8,28,"Cadereyta",4,1,1
2020-01-09,1.88,8.7,12.6,21.2,19,78,27,731.1,0,71,1.3,0.268,18.87,1.2,196,"Cadereyta",4,1,1
2020-01-09,1.97,7.7,10.3,17.9,24,58,37,730,0,68,3.3,0.322,19.49,2.5,177,"Cadereyta",4,1,1
2020-01-09,1.81,3.7,7.5,11.1,34,62,19,729.2,0,56,6.8,0.468,22.57,1.8,156,"Cadereyta",4,1,1
2020-01-09,1.76,2.7,7.1,9.7,35,61,42,728.9,0,53,3.3,0.244,23.02,2.1,171,"Cadereyta",4,1,1
