"date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR","Estacion","season","periodo","pandemia"
2020-01-01,2.11,NA,NA,NA,19,57,NA,735.7,0,96,5.4,0.01,11.2,8.1,NA,"Tec",4,1,1
2020-01-01,2.06,NA,NA,NA,19,68,53.84,734.8,0,96,5.5,0.01,11.26,5.5,NA,"Tec",4,1,1
2020-01-01,1.96,NA,NA,NA,19,68,36.47,734.2,0,96,5.4,0.01,11.35,3.8,NA,"Tec",4,1,1
2020-01-01,1.98,NA,NA,NA,16,48,33.59,733.9,0,96,5.5,0.01,11.47,3.3,NA,"Tec",4,1,1
2020-01-01,2.06,NA,NA,NA,13,42,33.42,733.8,0.02,96,5.4,0.01,11.69,3.5,NA,"Tec",4,1,1
2020-01-01,1.94,NA,NA,NA,15,38,20.2,733.8,0.1,96,5.4,0.01,11.71,2.9,NA,"Tec",4,1,1
2020-01-01,2.06,NA,NA,NA,10,33,23.84,733.6,0.06,96,NA,0.01,11.84,3.8,NA,"Tec",4,1,1
2020-01-01,1.94,NA,NA,NA,12,36,15.65,733.6,0.02,NA,NA,0.012,11.89,3,NA,"Tec",4,1,1
2020-01-01,2.04,NA,NA,NA,8,35,28.25,734.5,0.06,NA,NA,0.041,12.82,13,NA,"Tec",4,1,1
2020-01-01,1.98,NA,NA,NA,9,37,20.68,734.4,0.04,NA,NA,0.074,13.58,4.4,NA,"Tec",4,1,1
2020-01-01,1.97,NA,NA,NA,10,31,15.39,733.6,0.02,95,NA,0.103,14.67,6.3,NA,"Tec",4,1,1
2020-01-01,2.07,NA,NA,NA,8,28,15.13,732.6,0.02,95,5.5,0.074,15.35,7.6,NA,"Tec",4,1,1
2020-01-01,1.9,NA,NA,NA,16,26,11.15,731.7,0,93,5.4,0.07,15.45,10.5,NA,"Tec",4,1,1
2020-01-01,1.78,NA,NA,NA,25,21,4.98,730.7,0,86,5.4,0.046,15.62,15.9,NA,"Tec",4,1,1
2020-01-01,1.78,NA,NA,NA,24,15,3.68,730.8,0.02,83,5.3,0.019,15.63,16.6,NA,"Tec",4,1,1
2020-01-01,1.81,NA,NA,NA,24,10,5.25,731.2,0.11,89,5.3,0.022,14.56,10.3,NA,"Tec",4,1,1
2020-01-01,1.76,NA,NA,NA,27,9,3.58,731.1,0.04,89,NA,0.016,14.22,17.7,NA,"Tec",4,1,1
2020-01-01,1.79,NA,NA,NA,26,14,3.66,731.1,0.04,87,NA,0.01,14.22,13.2,NA,"Tec",4,1,1
2020-01-01,1.84,NA,NA,NA,21,9,4.49,731.4,0.06,89,5.4,0.01,13.84,9.1,NA,"Tec",4,1,1
2020-01-01,1.76,NA,NA,NA,28,10,3.02,731.4,0.07,89,5.3,0.01,13.6,13.3,NA,"Tec",4,1,1
2020-01-01,1.71,NA,NA,NA,32,10,2.15,731,0.06,86,5.2,0.01,13.64,14.1,NA,"Tec",4,1,1
2020-01-01,1.71,NA,NA,NA,30,9,NA,730.5,0,84,5.2,0.01,13.66,9.5,NA,"Tec",4,1,1
2020-01-02,1.74,NA,NA,NA,27,10,NA,729.8,0,83,5.3,0.009,13.68,10.1,NA,"Tec",4,1,1
2020-01-02,1.7,NA,NA,NA,30,7,NA,729.2,0,79,5.4,0.008,14.28,12.5,NA,"Tec",4,1,1
2020-01-02,1.72,NA,NA,NA,26,3,2.31,728.2,0,80,5.2,0.008,14.41,15.2,NA,"Tec",4,1,1
2020-01-02,1.68,NA,NA,NA,27,9,2.28,728,0,73,5.3,0.007,15.09,18.2,NA,"Tec",4,1,1
2020-01-02,1.66,NA,NA,NA,29,10,2.32,727.5,0,71,5.3,0.007,15.04,16.3,NA,"Tec",4,1,1
2020-01-02,1.66,NA,NA,NA,33,12,2.18,726.9,0,69,NA,0.007,14.91,14.4,NA,"Tec",4,1,1
2020-01-02,1.72,NA,NA,NA,24,15,2.85,726.5,0,74,NA,0.007,14.02,12.2,NA,"Tec",4,1,1
2020-01-02,1.81,NA,NA,NA,7,17,3.62,726.3,0,83,NA,0.01,12.78,7.9,NA,"Tec",4,1,1
2020-01-02,1.85,NA,NA,NA,9,20,3.91,726.2,0,83,NA,0.011,13.09,11.3,NA,"Tec",4,1,1
2020-01-02,2.12,NA,NA,NA,5,16,4.63,726.4,0,80,5.4,0.082,14.31,7.7,NA,"Tec",4,1,1
2020-01-02,2.18,NA,NA,NA,7,23,5.45,726.8,0,77,5.4,0.072,15.34,5.1,NA,"Tec",4,1,1
2020-01-02,2.06,NA,NA,NA,22,19,4.86,727.8,0,62,NA,0.342,19.27,9.5,NA,"Tec",4,1,1
2020-01-02,1.91,NA,NA,NA,28,24,4.55,727.4,0,57,NA,0.431,21.89,11.6,NA,"Tec",4,1,1
2020-01-02,1.85,NA,NA,NA,30,21,3.65,726.2,0,51,NA,0.401,23.01,15.9,NA,"Tec",4,1,1
2020-01-02,1.88,NA,NA,NA,34,21,3.62,725.8,0,42,NA,0.312,24.32,11.7,NA,"Tec",4,1,1
2020-01-02,1.82,NA,NA,NA,34,21,3.53,725.2,0,46,NA,0.319,24.04,14.2,NA,"Tec",4,1,1
2020-01-02,1.92,NA,NA,NA,31,18,5.58,725.2,0,52,5.3,0.101,22.31,13.7,NA,"Tec",4,1,1
2020-01-02,1.91,NA,NA,NA,32,34,6.49,725.5,0,56,6,0.09,22.61,13.9,NA,"Tec",4,1,1
2020-01-02,2.02,NA,NA,NA,23,37,8.62,726,0,57,6.9,0.049,22.09,6.8,NA,"Tec",4,1,1
2020-01-02,2.35,NA,NA,NA,4,41,8.4,725.8,0,65,6,0.008,18.57,2.9,NA,"Tec",4,1,1
2020-01-02,2.9,NA,NA,NA,3,43,11.25,727.2,0,70,5.9,0.007,17.02,2.9,NA,"Tec",4,1,1
2020-01-02,2.87,NA,NA,NA,3,53,11.47,727.4,0,71,5.9,0.007,16.17,2.9,NA,"Tec",4,1,1
2020-01-02,2.53,NA,NA,NA,3,50,10.79,727.6,0,74,5.6,0.007,15.58,4.5,NA,"Tec",4,1,1
2020-01-02,2.06,NA,NA,NA,6,35,8.6,728.1,0,69,5.4,0.007,15.99,9.8,NA,"Tec",4,1,1
2020-01-03,2.02,NA,NA,NA,6,37,7.82,728.4,0,71,5.4,0.007,15.3,9.5,NA,"Tec",4,1,1
2020-01-03,2,NA,NA,NA,7,32,8.58,729,0,64,5.6,0.007,15.96,12.1,NA,"Tec",4,1,1
2020-01-03,2.19,NA,NA,NA,3,42,14.96,729.5,0,65,5.6,0.007,15.35,8.2,NA,"Tec",4,1,1
2020-01-03,2.08,NA,NA,NA,4,59,12.27,730,0,64,5.7,0.007,15.21,8.5,NA,"Tec",4,1,1
2020-01-03,2.13,NA,NA,NA,3,57,11.71,730,0,72,5.6,0.007,13.61,4,NA,"Tec",4,1,1
2020-01-03,1.88,NA,NA,NA,9,46,8.01,726.5,0,68,5.5,0.007,13.76,8.8,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,19,22,4.54,726.6,0,50,5.5,0.007,15.89,9.9,NA,"Tec",4,1,1
2020-01-03,1.83,NA,NA,NA,9,21,4.67,727.1,0,56,5.6,0.007,14.53,8.3,NA,"Tec",4,1,1
2020-01-03,2.05,NA,NA,NA,6,31,6.3,727.6,0,59,5.7,0.01,13.89,10.7,NA,"Tec",4,1,1
2020-01-03,1.91,NA,NA,NA,18,48,5.35,729.4,0,43,6,0.1,17.35,15.7,NA,"Tec",4,1,1
2020-01-03,1.9,NA,NA,NA,26,63,6.76,734,0,36,6.5,0.242,19.85,18.2,NA,"Tec",4,1,1
2020-01-03,1.75,NA,NA,NA,32,77,5.87,735.4,0,32,7.2,0.352,20.86,30,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,35,99,5.55,735.7,0,33,6.4,0.23,19.75,37.8,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,37,96,4.61,735.5,0,32,6.1,0.42,20.51,29.6,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,43,36,4.73,735.2,0,26,5.5,0.417,21.46,26.1,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,42,66,4.26,735.8,0,24,5.5,0.318,21.64,30.6,NA,"Tec",4,1,1
2020-01-03,1.7,NA,NA,NA,41,44,3.46,736.5,0,24,5.6,0.188,21.29,27.1,NA,"Tec",4,1,1
2020-01-03,1.73,NA,NA,NA,36,20,3.64,737.1,0,25,5.8,0.053,20.42,20.1,NA,"Tec",4,1,1
2020-01-03,1.72,NA,NA,NA,38,28,3.46,737.7,0,27,5.4,0.008,19.39,22.5,NA,"Tec",4,1,1
2020-01-03,1.88,NA,NA,NA,19,23,6.36,738.5,0,31,6.3,0.007,18.25,21.5,NA,"Tec",4,1,1
2020-01-03,1.85,NA,NA,NA,26,48,6.74,739.3,0,32,5.6,0.007,17.63,22.6,NA,"Tec",4,1,1
2020-01-03,1.79,NA,NA,NA,15,97,7.31,NA,0,33,6.9,0.007,16.62,14.3,NA,"Tec",4,1,1
2020-01-03,1.77,NA,NA,NA,17,44,6.8,NA,0,36,5.6,0.007,15.27,5.6,NA,"Tec",4,1,1
2020-01-04,1.81,NA,NA,NA,17,33,9.07,NA,0,43,5.6,0.007,13.79,7.2,NA,"Tec",4,1,1
2020-01-04,1.81,NA,NA,NA,19,37,13.68,738.6,0,49,5.7,0.007,12.63,6.1,NA,"Tec",4,1,1
2020-01-04,1.83,NA,NA,NA,11,26,11.77,736.7,0,57,5.4,0.007,10.82,2.9,NA,"Tec",4,1,1
2020-01-04,1.84,NA,NA,NA,6,25,7.78,NA,0,64,5.3,0.007,9.63,2.9,NA,"Tec",4,1,1
2020-01-04,1.81,NA,NA,NA,5,25,7.86,NA,0,65,5.4,0.007,9.46,3.3,NA,"Tec",4,1,1
2020-01-04,1.78,NA,NA,NA,7,21,9.01,NA,0,69,5.3,0.007,8.73,3.8,NA,"Tec",4,1,1
2020-01-04,1.78,NA,NA,NA,5,23,7.99,NA,0,75,5.3,0.007,7.84,3.4,NA,"Tec",4,1,1
2020-01-04,1.85,NA,NA,NA,3,19,6.57,NA,0,73,NA,0.007,7.81,3.5,NA,"Tec",4,1,1
2020-01-04,2.03,NA,NA,NA,3,23,6.99,NA,0,71,5.6,0.012,8.1,2.9,NA,"Tec",4,1,1
2020-01-04,2.09,NA,NA,NA,6,27,8.72,NA,0,58,5.6,0.12,11.7,2.9,NA,"Tec",4,1,1
2020-01-04,2.05,NA,NA,NA,14,34,7.21,NA,0,43,NA,0.249,16.24,3.9,NA,"Tec",4,1,1
2020-01-04,1.89,NA,NA,NA,26,32,6.51,NA,0,35,5.7,0.356,18.17,7.3,NA,"Tec",4,1,1
2020-01-04,2,NA,NA,NA,35,26,12.56,NA,0,33,5.9,0.43,18.8,5.9,NA,"Tec",4,1,1
2020-01-04,1.88,NA,NA,NA,41,35,12.19,NA,0,32,5.7,0.463,19.51,4.4,NA,"Tec",4,1,1
2020-01-04,1.83,NA,NA,NA,44,40,11.82,NA,0,31,5.9,0.451,20.32,9.5,NA,"Tec",4,1,1
2020-01-04,1.81,NA,NA,NA,48,37,10.89,NA,0,30,5.7,0.397,21.21,7.9,NA,"Tec",4,1,1
2020-01-04,1.82,NA,NA,NA,51,32,10.59,NA,0,30,5.7,0.301,21.17,9.5,NA,"Tec",4,1,1
2020-01-04,1.84,NA,NA,NA,47,27,9.15,NA,0,31,5.8,0.182,21.37,6.8,NA,"Tec",4,1,1
2020-01-04,1.85,NA,NA,NA,43,38,9.22,NA,0,34,6.1,0.051,19.84,5.7,NA,"Tec",4,1,1
2020-01-04,2.09,NA,NA,NA,18,30,10.27,NA,0,43,5.7,0.008,16.64,3,NA,"Tec",4,1,1
2020-01-04,2.25,NA,NA,NA,3,38,10.86,NA,0,52,5.5,0.007,14.28,2.9,NA,"Tec",4,1,1
2020-01-04,2.37,NA,NA,NA,3,34,12.39,NA,0,59,5.5,0.007,12.94,2.9,NA,"Tec",4,1,1
2020-01-04,2.59,NA,NA,NA,3,35,20.62,NA,0,61,5.6,0.007,12.5,2.9,NA,"Tec",4,1,1
2020-01-05,2.04,NA,NA,NA,7,47,13.27,NA,0,67,5.4,0.007,10.38,4.6,NA,"Tec",4,1,1
2020-01-05,1.99,NA,NA,NA,5,36,10.73,NA,0,72,5.4,0.007,9.42,2.9,NA,"Tec",4,1,1
2020-01-05,2.02,NA,NA,NA,3,29,11.44,NA,0,75,5.5,0.007,9.22,2.9,NA,"Tec",4,1,1
2020-01-05,2.18,NA,NA,NA,3,30,23.1,NA,0,68,5.6,0.007,10.1,3.2,NA,"Tec",4,1,1
2020-01-05,2.08,NA,NA,NA,3,49,23.4,NA,0,67,5.6,0.007,9.92,3.5,NA,"Tec",4,1,1
2020-01-05,2.12,NA,NA,NA,NA,46,21.1,NA,0,69,5.7,0.007,9.41,2.9,NA,"Tec",4,1,1
2020-01-05,1.89,NA,NA,NA,7,47,15.49,NA,0,60,5.9,0.012,10.6,11.2,NA,"Tec",4,1,1
2020-01-05,1.9,NA,NA,NA,12,67,12.5,NA,0,50,6.3,0.121,13.23,12.2,NA,"Tec",4,1,1
2020-01-05,1.95,NA,NA,NA,17,39,12.61,NA,0,42,6.7,0.25,15.78,12,NA,"Tec",4,1,1
2020-01-05,2.01,NA,NA,NA,20,43,20.39,NA,0,33,8.3,0.358,19.11,6.4,NA,"Tec",4,1,1
2020-01-05,2.1,NA,NA,NA,32,49,26.14,NA,0,32,7.9,0.431,20.64,7.7,NA,"Tec",4,1,1
2020-01-05,2.06,NA,NA,NA,46,60,29.21,NA,0,32,7,0.464,21.79,7.7,NA,"Tec",4,1,1
2020-01-05,1.91,NA,NA,NA,53,64,19.99,NA,0,31,6.5,0.455,22.96,11.7,NA,"Tec",4,1,1
2020-01-05,1.89,NA,NA,NA,58,49,15.92,739.8,0,29,6.4,0.401,23.82,13.1,NA,"Tec",4,1,1
2020-01-05,1.89,NA,NA,NA,61,41,11.68,737.9,0,28,6.2,0.292,24.41,13.4,NA,"Tec",4,1,1
2020-01-05,1.89,NA,NA,NA,60,43,10.94,737.1,0,30,6,0.186,23.91,14.3,NA,"Tec",4,1,1
2020-01-05,1.93,NA,NA,NA,50,35,11.69,738.4,0,32,5.8,0.054,22.37,6.9,NA,"Tec",4,1,1
2020-01-05,2.53,NA,NA,NA,8,40,15.9,738.6,0,43,5.7,0.008,18.24,3.5,NA,"Tec",4,1,1
2020-01-05,2.75,NA,NA,NA,4,54,19.73,738.7,0,50,5.6,0.007,16.36,3.4,NA,"Tec",4,1,1
2020-01-05,2.74,NA,NA,NA,3,55,20.97,738.6,0,57,5.6,0.007,14.62,3.1,NA,"Tec",4,1,1
2020-01-05,2.62,NA,NA,NA,3,53,23.37,738.2,0,58,5.7,0.007,14.17,2.9,NA,"Tec",4,1,1
2020-01-05,2.26,NA,NA,NA,3,45,14.98,738.4,0,58,5.4,0.007,13.39,4.9,NA,"Tec",4,1,1
2020-01-06,2.27,NA,NA,NA,5,35,13.83,738.3,0,62,5.6,0.007,12.65,9.2,NA,"Tec",4,1,1
2020-01-06,1.97,NA,NA,NA,15,35,11.54,737.9,0,56,5.6,0.007,13.42,8,NA,"Tec",4,1,1
2020-01-06,1.94,NA,NA,NA,12,25,11.87,737.3,0,60,NA,0.007,12.57,7.7,NA,"Tec",4,1,1
2020-01-06,1.88,NA,NA,NA,13,25,9.71,736.8,0,64,5.4,0.007,11.74,8.6,NA,"Tec",4,1,1
2020-01-06,1.85,NA,NA,NA,16,26,10.64,736.3,0,60,5.5,0.007,12.31,12.5,NA,"Tec",4,1,1
2020-01-06,1.8,NA,NA,NA,20,34,10.09,735.9,0,56,5.7,0.007,12.76,12.6,NA,"Tec",4,1,1
2020-01-06,1.79,NA,NA,NA,19,30,9.04,735.7,0,58,5.6,0.007,12.08,10.6,NA,"Tec",4,1,1
2020-01-06,1.84,NA,NA,NA,10,25,7.27,735.7,0,58,5.6,0.007,11.76,11,NA,"Tec",4,1,1
2020-01-06,2.04,NA,NA,NA,5,28,6.87,735.8,0,59,5.7,0.012,11.38,12.7,NA,"Tec",4,1,1
2020-01-06,2.39,NA,NA,NA,6,31,7.94,736.4,0,51,5.8,0.124,14.33,6.4,NA,"Tec",4,1,1
2020-01-06,2.63,NA,NA,NA,11,35,15.01,737,0,37,6.2,0.251,19.18,3.5,NA,"Tec",4,1,1
2020-01-06,2.41,NA,NA,NA,20,52,20.5,736.3,0,29,7.4,0.356,22.53,7.1,NA,"Tec",4,1,1
2020-01-06,2.62,NA,NA,NA,26,73,35.48,734.8,0,27,9.7,0.433,23.93,7.7,NA,"Tec",4,1,1
2020-01-06,2.38,NA,NA,NA,50,NA,33.03,735.1,0,26,8,0.469,24.97,5.1,NA,"Tec",4,1,1
2020-01-06,2.14,NA,NA,NA,61,NA,23.71,734.7,0,24,7,0.457,25.87,7.7,NA,"Tec",4,1,1
2020-01-06,2.05,NA,NA,NA,69,NA,17.15,734.5,0,22,6.6,0.405,27.28,4.8,NA,"Tec",4,1,1
2020-01-06,2.01,NA,NA,NA,74,NA,14.1,733.9,0,24,6.6,0.305,27.6,6.3,NA,"Tec",4,1,1
2020-01-06,2.06,NA,NA,NA,71,NA,16.01,734.2,0,26,7.3,0.181,27.06,8.4,NA,"Tec",4,1,1
2020-01-06,2.25,NA,NA,NA,54,NA,20.66,734.8,0,30,8,0.05,24.96,3.6,NA,"Tec",4,1,1
2020-01-06,2.56,NA,NA,NA,21,NA,25.17,735.8,0,35,7.3,0.007,21.46,2.9,NA,"Tec",4,1,1
2020-01-06,2.96,NA,NA,NA,5,NA,24.27,736.1,0,42,6.4,0.007,19.17,2.9,NA,"Tec",4,1,1
2020-01-06,3.09,NA,NA,NA,3,39.95,23.6,737.2,0,45,6.3,0.007,17.76,2.9,NA,"Tec",4,1,1
2020-01-06,2.35,NA,NA,NA,7,43.09,14.98,738.5,0,40,6.4,0.007,18.42,4.5,NA,"Tec",4,1,1
2020-01-06,1.94,NA,NA,NA,15,32.07,9.27,739.4,0,39,6,0.007,18.57,3,NA,"Tec",4,1,1
2020-01-07,2.03,NA,NA,NA,14,28.64,9.62,739.8,0,41,5.9,0.007,17.87,4.6,NA,"Tec",4,1,1
2020-01-07,1.85,NA,NA,NA,29,25.95,7.36,NA,0,31,6.1,0.007,19.48,5.5,NA,"Tec",4,1,1
2020-01-07,1.7,NA,NA,NA,41,24.71,5.3,NA,0,26,6.9,0.007,20.02,4.4,NA,"Tec",4,1,1
2020-01-07,1.69,NA,NA,NA,37,22.51,6.02,NA,0,28,7.1,0.007,18.93,5.3,NA,"Tec",4,1,1
2020-01-07,1.66,NA,NA,NA,38,26.31,6.55,NA,0,28,7.2,0.007,17.76,6.3,NA,"Tec",4,1,1
2020-01-07,1.66,NA,NA,NA,37,26.31,5.94,NA,0,29,6.9,0.007,16.51,5.4,NA,"Tec",4,1,1
2020-01-07,1.64,NA,NA,NA,33,24.18,5.3,NA,0,30,6.4,0.007,15.53,2.9,NA,"Tec",4,1,1
2020-01-07,1.67,NA,NA,NA,30,20.57,5.39,NA,0,33,6.1,0.007,14.97,5.3,NA,"Tec",4,1,1
2020-01-07,1.69,NA,NA,NA,27,23.48,5.5,NA,0,34,6.3,0.013,14.43,5.3,NA,"Tec",4,1,1
2020-01-07,1.76,NA,NA,NA,25,26.02,6.5,NA,0,36,6.7,0.087,14.29,10.3,NA,"Tec",4,1,1
2020-01-07,1.75,NA,NA,NA,32,51.05,6.17,NA,0,34,6.2,0.227,15.58,10.6,NA,"Tec",4,1,1
2020-01-07,1.74,NA,NA,NA,37,59,5.68,NA,0,32,5.9,0.331,17.05,7.2,NA,"Tec",4,1,1
2020-01-07,1.78,NA,NA,NA,41,83.23,5.24,NA,0,30,5.9,0.429,18.75,9.1,NA,"Tec",4,1,1
2020-01-07,1.77,NA,NA,NA,47,80.06,6.12,NA,0,30,6,0.459,19.65,4.2,NA,"Tec",4,1,1
2020-01-07,1.78,NA,NA,NA,52,73.25,8.15,NA,0,31,6.4,0.444,20.09,8.5,NA,"Tec",4,1,1
2020-01-07,1.81,NA,NA,NA,60,42,12.65,NA,0,31,6.2,0.384,20.16,14.1,NA,"Tec",4,1,1
2020-01-07,1.84,NA,NA,NA,64,42,16.23,NA,0,30,6,0.291,20.51,15.7,NA,"Tec",4,1,1
2020-01-07,1.8,NA,NA,NA,57,52,7.39,NA,0,33,12.3,0.181,20.24,19.8,NA,"Tec",4,1,1
2020-01-07,1.84,NA,NA,NA,45,57,6.95,NA,0,38,10.3,0.054,18.62,17.7,NA,"Tec",4,1,1
2020-01-07,1.84,NA,NA,NA,42,44,7.36,NA,0,44,7.7,0.008,16.66,16.5,NA,"Tec",4,1,1
2020-01-07,1.79,NA,NA,NA,43,34,6.78,NA,0,49,5.9,0.007,15.75,17.1,NA,"Tec",4,1,1
2020-01-07,1.77,NA,NA,NA,43,29,6.51,NA,0,52,5.7,0.007,15.22,13.6,NA,"Tec",4,1,1
2020-01-07,1.79,NA,NA,NA,40,20,8.25,NA,0,59,5.7,0.007,14.8,11.8,NA,"Tec",4,1,1
2020-01-07,1.81,NA,NA,NA,37,29,9.69,NA,0,59,5.6,0.007,14.6,12.4,NA,"Tec",4,1,1
2020-01-08,1.88,NA,NA,NA,25,30,11.8,NA,0,63,5.6,0.007,14.13,8.7,NA,"Tec",4,1,1
2020-01-08,1.78,NA,NA,NA,37,37,10.41,NA,0,63,5.5,0.007,14.47,13.3,NA,"Tec",4,1,1
2020-01-08,1.73,NA,NA,NA,44,22,8.25,NA,0,66,5.4,0.007,13.93,22.4,NA,"Tec",4,1,1
2020-01-08,1.74,NA,NA,NA,41,36,8.15,739.7,0,69,5.5,0.007,13.2,19.8,NA,"Tec",4,1,1
2020-01-08,1.74,NA,NA,NA,40,32,8.37,739.6,0,69,5.5,0.007,13.08,11.9,NA,"Tec",4,1,1
2020-01-08,1.75,NA,NA,NA,37,28,8.95,739.4,0,69,NA,0.007,12.96,11.6,NA,"Tec",4,1,1
2020-01-08,1.79,NA,NA,NA,28,28,11.13,738.2,0,74,5.4,0.007,12.18,7.9,NA,"Tec",4,1,1
2020-01-08,1.87,NA,NA,NA,20,32,11.81,737.5,0,76,5.8,0.007,12.2,9.4,NA,"Tec",4,1,1
2020-01-08,2.01,NA,NA,NA,9,46,12.44,737.9,0,79,5.6,0.011,11.76,5.2,NA,"Tec",4,1,1
2020-01-08,2.1,NA,NA,NA,9,55,13.86,738.2,0,78,5.5,0.044,12.24,4.5,NA,"Tec",4,1,1
2020-01-08,2.29,NA,NA,NA,14,62,17.08,738.4,0,69,5.9,0.183,14.56,4.8,NA,"Tec",4,1,1
2020-01-08,2.34,NA,NA,NA,20,71,21.63,738.5,0,66,6.3,0.239,15.69,5.9,NA,"Tec",4,1,1
2020-01-08,1.95,NA,NA,NA,40,80,16.51,738.8,0,61,6.5,0.409,17.77,10.2,NA,"Tec",4,1,1
2020-01-08,1.84,NA,NA,NA,46,52,11.81,737.9,0,59,6.1,0.415,18.57,17.4,NA,"Tec",4,1,1
2020-01-08,1.87,NA,NA,NA,46,35,11.65,737,0,57,5.9,0.334,19.29,17,NA,"Tec",4,1,1
2020-01-08,1.89,NA,NA,NA,44,37,12.03,736.4,0,59,5.8,0.332,19.63,18.7,NA,"Tec",4,1,1
2020-01-08,1.91,NA,NA,NA,44,45,14.33,736,0,61,6.7,0.26,19.45,20.6,NA,"Tec",4,1,1
2020-01-08,1.92,NA,NA,NA,40,48,12.95,735.6,0,62,7.5,0.089,19.23,18.4,NA,"Tec",4,1,1
2020-01-08,1.98,NA,NA,NA,33,49,12.27,734,0,58,6.4,0.033,19.52,13.9,NA,"Tec",4,1,1
2020-01-08,2.13,NA,NA,NA,22,44,12.07,733.8,0,55,6,0.007,19.73,12.4,NA,"Tec",4,1,1
2020-01-08,2.41,NA,NA,NA,9,42,22.4,733.8,0,62,6,0.007,18.68,8.4,NA,"Tec",4,1,1
2020-01-08,2.57,NA,NA,NA,4,88,25.03,733.3,0,66,5.9,0.007,17.81,4.9,NA,"Tec",4,1,1
2020-01-08,2.46,NA,NA,NA,10,84,20.05,734.3,0,68,5.8,0.007,17.74,7.8,NA,"Tec",4,1,1
2020-01-08,2.26,NA,NA,NA,8,71,17.89,734.3,0,74,6,0.007,17.45,11.2,NA,"Tec",4,1,1
2020-01-09,1.98,NA,NA,NA,16,60,8.97,734.3,0,85,5.7,0.007,16.34,7.8,NA,"Tec",4,1,1
2020-01-09,2.11,NA,NA,NA,6,33,13.06,733.1,0,86,5.7,0.007,15.03,3.3,NA,"Tec",4,1,1
2020-01-09,2.19,NA,NA,NA,2,37,16.3,730.4,0,88,NA,0.007,14.77,3,NA,"Tec",4,1,1
2020-01-09,2.12,NA,NA,NA,3,44,17.45,730.4,0,90,5.6,0.007,14.66,3.2,NA,"Tec",4,1,1
2020-01-09,2.12,NA,NA,NA,3,48,24.38,730.2,0,83,5.7,0.007,15.24,9.6,NA,"Tec",4,1,1
2020-01-09,2.08,NA,NA,NA,3,68,27.57,730,0,83,6,0.007,14.99,11.6,NA,"Tec",4,1,1
2020-01-09,2.07,NA,NA,NA,NA,76,28.19,729.9,0,84,6.2,0.007,14.61,9,NA,"Tec",4,1,1
2020-01-09,2.16,NA,NA,NA,NA,84,28.97,728.4,0,88,6.2,0.007,13.76,3.8,NA,"Tec",4,1,1
2020-01-09,2.5,NA,NA,NA,NA,74,28.25,728.7,0,90,NA,0.01,12.93,2.9,NA,"Tec",4,1,1
2020-01-09,2.97,NA,NA,NA,NA,63,26.81,729.1,0,89,6.3,0.037,13.62,3,NA,"Tec",4,1,1
2020-01-09,3.73,NA,NA,NA,NA,80,36.54,729.3,0,83,6.5,0.075,15.4,3.9,NA,"Tec",4,1,1
2020-01-09,3.63,NA,NA,NA,5,173,42,729,0,78,6.7,0.094,16.8,7.9,NA,"Tec",4,1,1
2020-01-09,2.99,NA,NA,NA,11,144,45.53,730.9,0,74,6.6,0.186,17.96,5,NA,"Tec",4,1,1
2020-01-09,2.47,NA,NA,NA,23,142,39.05,733,0,69,6.5,0.292,19.69,8.7,NA,"Tec",4,1,1
2020-01-09,2.2,NA,NA,NA,35,108,30.09,730.9,0,61,7,0.444,22.09,15.8,NA,"Tec",4,1,1
2020-01-09,2.14,NA,NA,NA,47,90,25.1,731.5,0,54,7.1,0.348,23.55,11.5,NA,"Tec",4,1,1
2020-01-09,2.21,NA,NA,NA,48,78,25.15,731.5,0,52,7.3,0.165,24.21,9.3,NA,"Tec",4,1,1
2020-01-09,2.08,NA,NA,NA,43,93,27.3,731.5,0,54,14.4,0.129,23.59,12.1,NA,"Tec",4,1,1
2020-01-09,1.98,NA,NA,NA,33,90,27.43,730.6,0,59,8.6,0.051,22.58,6.5,NA,"Tec",4,1,1
2020-01-09,2.15,NA,NA,NA,13,73,27.94,731.5,0,64,7.1,0.008,20.51,3,NA,"Tec",4,1,1
2020-01-09,2.9,NA,NA,NA,3,65,28.87,731.7,0,68,6.2,0.007,19.54,2.9,NA,"Tec",4,1,1
2020-01-09,3.3,NA,NA,NA,3,84,33.32,732,0,72,6.1,0.007,18.94,2.9,NA,"Tec",4,1,1
2020-01-09,3.3,NA,NA,NA,3,107,38.79,732,0,78,6.2,0.007,17.5,2.9,NA,"Tec",4,1,1
2020-01-09,3.48,NA,NA,NA,NA,101,41.21,732,0,82,6.2,0.007,16.59,NA,NA,"Tec",4,1,1
2020-01-10,3.1,NA,NA,NA,NA,72,37.38,730.7,0,85,6,0.007,15.41,NA,NA,"Tec",4,1,1
2020-01-10,2.88,NA,NA,NA,NA,75,37.5,729.9,0,85,6,0.007,15.31,4.1,NA,"Tec",4,1,1
