"date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR","Estacion","season","periodo","pandemia"
2020-01-01,NA,99.6,3.1,102.4,NA,41,NA,NA,0,2,11,0.374,NA,12.9,27,"Juarez",4,1,1
2020-01-01,NA,100.2,3.2,103.1,NA,30,NA,NA,0,2,11,0.381,NA,13.6,28,"Juarez",4,1,1
2020-01-01,NA,101.6,3.1,104.5,NA,25,NA,NA,0,2,11.4,0.385,NA,14.4,30,"Juarez",4,1,1
2020-01-01,NA,100.7,3.2,103.6,NA,23,NA,NA,0,2,10.9,0.386,NA,15.6,32,"Juarez",4,1,1
2020-01-01,NA,102.4,3.1,105.3,NA,18,NA,NA,0,2,10.9,0.386,NA,16,33,"Juarez",4,1,1
2020-01-01,NA,103.4,3.1,106.3,NA,13,NA,NA,0,2,NA,0.384,NA,16.4,34,"Juarez",4,1,1
2020-01-01,NA,103.7,NA,106.5,NA,13,NA,NA,0,2,11,0.384,NA,17.3,36,"Juarez",4,1,1
2020-01-01,NA,73.3,3.2,76.2,NA,29,NA,NA,0,NA,10.8,0.311,NA,9.5,20,"Juarez",4,1,1
2020-01-01,NA,79.5,3.1,82.4,NA,25,NA,NA,0,NA,11.2,0.337,NA,12.9,27,"Juarez",4,1,1
2020-01-01,NA,74.7,3.1,77.6,NA,65,NA,NA,0,NA,11.1,0.345,NA,16.2,34,"Juarez",4,1,1
2020-01-01,NA,72.8,3.2,75.8,NA,46,NA,NA,0,NA,11.1,0.317,NA,10.4,22,"Juarez",4,1,1
2020-01-01,NA,72.4,3,75.2,NA,29,NA,NA,0,1,11,0.305,NA,9.1,19,"Juarez",4,1,1
2020-01-01,NA,79.1,3.1,82,NA,13,NA,NA,0,2,10.9,0.319,NA,9.4,20,"Juarez",4,1,1
2020-01-01,NA,76.9,3.1,79.7,NA,13,NA,NA,0,2,10.9,0.315,NA,10.2,21,"Juarez",4,1,1
2020-01-01,NA,75,NA,77.9,NA,31,NA,NA,0,2,10.6,0.336,NA,14.9,31,"Juarez",4,1,1
2020-01-01,NA,83.2,NA,86,NA,19,NA,NA,0,2,11,0.348,NA,17,35,"Juarez",4,1,1
2020-01-01,NA,84.4,NA,87.3,NA,38,NA,NA,0,2,11,0.36,NA,19,39,"Juarez",4,1,1
2020-01-01,NA,75.8,3,78.6,NA,18,NA,NA,0,2,10.6,0.35,NA,17,35,"Juarez",4,1,1
2020-01-02,NA,85.8,3.2,88.7,NA,17,NA,NA,0,NA,10.7,0.376,NA,20.9,43,"Juarez",4,1,1
2020-01-02,NA,84.6,3.1,87.5,NA,21,NA,NA,0,NA,10.5,0.384,NA,21.5,44,"Juarez",4,1,1
2020-01-02,NA,79.8,3.2,82.7,NA,6,NA,NA,0,NA,10.7,0.409,NA,15.8,33,"Juarez",4,1,1
2020-01-02,NA,85.2,3.1,88.1,NA,24,NA,NA,0,NA,10.7,0.398,NA,19.5,40,"Juarez",4,1,1
2020-01-02,NA,78.1,3,81,NA,26,NA,NA,0,NA,10.6,0.394,NA,13.8,29,"Juarez",4,1,1
2020-01-02,NA,89.7,3.2,92.6,NA,7,NA,NA,0,NA,10.6,0.403,NA,13.4,28,"Juarez",4,1,1
2020-01-02,NA,91.7,3.1,94.6,NA,8,NA,NA,0,NA,11,0.385,NA,12.1,25,"Juarez",4,1,1
2020-01-02,NA,90.5,3.1,93.3,NA,7,NA,NA,0,NA,11.1,0.375,NA,10.3,21,"Juarez",4,1,1
2020-01-02,NA,91.3,2.9,94.2,NA,6,NA,NA,0,NA,11.2,0.383,NA,8.3,17,"Juarez",4,1,1
2020-01-02,NA,89.8,2.8,92.6,NA,20,NA,NA,0,NA,11.7,0.367,NA,12.9,27,"Juarez",4,1,1
2020-01-02,NA,83.4,3,86.2,NA,29,NA,NA,0,NA,11.2,0.358,NA,15.9,33,"Juarez",4,1,1
2020-01-02,NA,75.8,3.1,78.7,NA,27,NA,NA,0,NA,11,0.35,NA,16.1,33,"Juarez",4,1,1
2020-01-02,NA,72.7,3.1,75.6,NA,21,NA,NA,0,NA,11.6,0.285,NA,6.3,13,"Juarez",4,1,1
2020-01-02,NA,71.4,2.9,74.3,NA,27,NA,NA,0,NA,11.6,0.27,NA,0.6,2,"Juarez",4,1,1
2020-01-02,NA,85.8,3.1,88.7,NA,140,NA,NA,0,NA,11.8,0.296,NA,0.3,1,"Juarez",4,1,1
2020-01-03,NA,89.1,3.1,91.9,NA,141,NA,NA,0,NA,11.9,0.314,NA,2.7,6,"Juarez",4,1,1
2020-01-03,NA,83.9,2.9,86.8,NA,134,NA,NA,0,NA,11.6,0.294,NA,0.4,1,"Juarez",4,1,1
2020-01-07,NA,75.7,3.1,78.6,NA,35,NA,NA,0,NA,38.6,0.164,NA,4,9,"Juarez",4,1,1
2020-01-09,NA,90.4,3,93.2,NA,89,NA,NA,0,NA,11.9,0.458,NA,0.9,2,"Juarez",4,1,1
2020-01-09,NA,85.3,3.1,88.2,NA,61,NA,NA,0,NA,13.2,0.462,NA,5.2,11,"Juarez",4,1,1
2020-01-09,NA,78.7,3.2,81.7,NA,51,NA,NA,0,NA,41.1,0.172,NA,5.1,11,"Juarez",4,1,1
2020-01-09,NA,78.4,3.1,81.3,NA,63,NA,NA,0,NA,33.5,0.186,NA,0.3,1,"Juarez",4,1,1
2020-01-10,NA,91.8,3.1,94.6,NA,78,NA,NA,0,NA,12,0.521,NA,6.4,15,"Juarez",4,1,1
2020-01-16,NA,76.7,3.2,79.7,NA,23,NA,NA,0,NA,11.1,0.449,NA,10.9,24,"Juarez",4,1,1
2020-01-16,NA,76.6,3.1,79.5,NA,15,NA,NA,0,NA,11.2,0.408,NA,22.5,48,"Juarez",4,1,1
2020-01-16,NA,74.4,3.2,77.3,NA,13,NA,NA,0,NA,11.2,0.385,NA,23.1,49,"Juarez",4,1,1
2020-01-16,NA,72.5,3,75.4,NA,29,NA,NA,0,NA,11.3,0.286,NA,0.5,2,"Juarez",4,1,1
2020-01-17,NA,82.1,3.1,85,NA,10,NA,NA,0,NA,11.3,0.382,NA,2.2,6,"Juarez",4,1,1
2020-01-17,NA,77.3,3.1,80.1,NA,10,NA,NA,0,NA,11.2,0.345,NA,1.1,4,"Juarez",4,1,1
2020-01-17,NA,80.9,3,83.7,NA,50,NA,NA,0,NA,11.3,0.353,NA,1,3,"Juarez",4,1,1
2020-01-17,NA,77.7,3.1,80.5,NA,22,NA,NA,0,NA,11.3,0.351,NA,0.4,2,"Juarez",4,1,1
2020-01-17,NA,76.8,2.8,79.6,NA,9,NA,NA,0,NA,11.2,0.352,NA,1.7,5,"Juarez",4,1,1
2020-01-18,NA,82.1,3.1,85,NA,29,NA,NA,0,NA,11.4,0.377,NA,6.8,16,"Juarez",4,1,1
2020-01-18,NA,81.8,2.8,84.6,NA,20,NA,NA,0,NA,11.2,0.4,NA,9.7,22,"Juarez",4,1,1
2020-01-18,NA,81.4,2.8,84.2,NA,10,NA,NA,0,NA,11.2,0.389,NA,10.5,23,"Juarez",4,1,1
2020-01-18,NA,83.3,3.1,86.2,NA,4,NA,NA,0,NA,11.1,0.369,NA,4.2,10,"Juarez",4,1,1
2020-01-18,NA,84.4,2.8,87.2,NA,9,NA,NA,0,NA,11.3,0.369,NA,3.1,8,"Juarez",4,1,1
2020-01-18,NA,85.8,2.9,88.7,NA,22,NA,NA,0,NA,11.3,0.373,NA,3.1,8,"Juarez",4,1,1
2020-01-18,NA,83.7,2.9,86.6,NA,39,NA,NA,0,NA,11.7,0.349,NA,1.9,5,"Juarez",4,1,1
2020-01-18,NA,80.9,3,83.7,NA,22,NA,NA,0,NA,11.7,0.359,NA,3.5,9,"Juarez",4,1,1
2020-01-18,NA,77.3,3.1,80.2,NA,35,NA,NA,0,NA,11.6,0.365,NA,10.6,24,"Juarez",4,1,1
2020-01-18,NA,75.2,3.1,78.1,NA,24,NA,NA,0,NA,11.5,0.393,NA,17.5,38,"Juarez",4,1,1
2020-01-18,NA,75.3,2.8,78.1,NA,43,NA,NA,0,NA,11.5,0.324,NA,10.6,23,"Juarez",4,1,1
2020-01-21,NA,111.5,3.2,114.4,NA,22,NA,NA,0,NA,11.5,0.572,NA,0.1,2,"Juarez",4,1,1
2020-01-21,NA,111.8,3.3,114.8,NA,16,NA,NA,0,NA,11.4,0.547,NA,0.3,2,"Juarez",4,1,1
2020-01-22,NA,114.7,3.3,117.6,NA,17,NA,NA,0,NA,11.3,0.48,NA,13,29,"Juarez",4,1,1
2020-01-22,NA,100.4,3.2,103.3,NA,12,NA,NA,0,NA,11.2,0.438,NA,13.7,30,"Juarez",4,1,1
2020-01-22,NA,110.3,3.2,113.1,NA,5,NA,NA,0,NA,11.3,0.449,NA,11.6,26,"Juarez",4,1,1
2020-01-22,NA,115.2,2.9,118.1,NA,17,NA,NA,0,NA,11.5,0.428,NA,13.8,30,"Juarez",4,1,1
2020-01-22,NA,100.4,3.3,103.3,NA,11,NA,NA,0,NA,11.3,0.393,NA,6.7,15,"Juarez",4,1,1
2020-01-22,NA,107.9,3.3,110.8,NA,7,NA,NA,0,NA,11.5,0.423,NA,5.4,13,"Juarez",4,1,1
2020-01-22,NA,112.4,3.2,115.3,NA,20,NA,NA,0,NA,11.6,0.399,NA,12.4,27,"Juarez",4,1,1
2020-01-22,NA,114.5,3.2,117.4,NA,22,NA,NA,0,NA,11.4,0.403,NA,13.7,30,"Juarez",4,1,1
2020-01-22,NA,116.3,3.1,119.1,NA,27,NA,NA,0,NA,11.4,0.394,NA,9.1,20,"Juarez",4,1,1
2020-01-22,NA,100.9,3.2,103.8,NA,16,NA,NA,0,NA,11.7,0.369,NA,2.1,6,"Juarez",4,1,1
2020-01-22,NA,108.6,3.2,111.5,NA,33,NA,NA,0,NA,11.6,0.378,NA,2,6,"Juarez",4,1,1
2020-01-22,NA,102.5,2.9,105.4,NA,34,NA,NA,0,NA,12.1,0.381,NA,4.9,12,"Juarez",4,1,1
2020-01-22,NA,98.5,2.8,101.3,NA,36,NA,NA,0,NA,11.8,0.401,NA,10.2,23,"Juarez",4,1,1
2020-01-22,NA,98.4,3.3,101.4,NA,43,NA,NA,0,NA,11.9,0.37,NA,4.1,10,"Juarez",4,1,1
2020-01-22,NA,116.6,3,119.6,NA,175,NA,NA,0,NA,13.2,0.432,NA,0.1,2,"Juarez",4,1,1
2020-01-23,NA,119.2,2.9,122.1,NA,167,NA,NA,0,NA,13.2,0.444,NA,3.8,10,"Juarez",4,1,1
2020-01-23,NA,94.4,3.2,97.2,NA,49,NA,NA,0,NA,11.9,0.457,NA,4.3,11,"Juarez",4,1,1
2020-01-23,NA,66.4,2.8,69.2,NA,16,NA,NA,0,NA,28.7,0.171,NA,1.7,4,"Juarez",4,1,1
2020-01-25,NA,73.8,3.3,76.7,NA,32,NA,NA,0,NA,11.9,0.33,NA,2.4,6,"Juarez",4,1,1
2020-01-25,NA,73,3.2,75.9,NA,38,NA,NA,0,NA,11.9,0.374,NA,7.1,16,"Juarez",4,1,1
2020-01-25,NA,74.5,3.2,77.4,NA,41,NA,NA,0,NA,11.8,0.351,NA,5.1,12,"Juarez",4,1,1
2020-01-31,NA,83.3,19.5,101.6,NA,69,NA,NA,0,NA,68.8,0.187,NA,18.2,40,"Juarez",4,1,1
2020-01-31,NA,85.4,22.3,106.5,NA,84,NA,NA,0,NA,73.1,0.199,NA,20.2,44,"Juarez",4,1,1
2020-01-31,NA,87.5,21.1,107.5,NA,80,NA,NA,0,NA,48.1,0.252,NA,3.4,8,"Juarez",4,1,1
2020-02-07,NA,199.3,34.9,233.8,NA,NA,NA,721.2,0,NA,29.1,0.405,NA,3,322,"Juarez",4,1,1
2020-04-10,NA,NA,NA,NA,NA,27,13,721.9,3,NA,2.9,0.001,21.82,8.7,128,"Juarez",1,2,0
2020-04-29,NA,NA,NA,NA,NA,57,27,722.5,2,NA,3.5,0.009,24.31,11.1,208,"Juarez",1,2,0
2020-05-31,NA,NA,NA,NA,NA,38,7,723,16,NA,3.1,0.001,21.38,8.7,98,"Juarez",1,2,0
2020-06-11,NA,NA,NA,NA,NA,33,15,724.4,2,NA,3.3,0.009,23.37,3.6,166,"Juarez",2,2,0
2020-06-24,NA,NA,NA,NA,NA,21,21,721.3,1,NA,3.5,0.004,28.01,16.6,60,"Juarez",2,2,0
2020-06-24,NA,NA,NA,NA,NA,102,13,722.3,3,NA,3.4,0.001,21.05,12.6,256,"Juarez",2,2,0
2020-07-26,NA,NA,NA,NA,NA,38,27,720.2,11,NA,3.3,0.041,24.18,9.8,102,"Juarez",2,2,0
2020-07-26,NA,NA,NA,NA,NA,23,16,720.5,26,NA,3.4,0.004,23.09,9.1,117,"Juarez",2,2,0
2020-07-26,NA,NA,NA,NA,NA,25,25,720.5,2,NA,3.2,0.001,23.02,8,91,"Juarez",2,2,0
2020-07-26,NA,NA,NA,NA,NA,23,16,720.7,2,NA,3.3,0.001,22.72,16.6,74,"Juarez",2,2,0
2020-07-26,NA,NA,NA,NA,NA,20,16,720.9,1,NA,3.2,0.001,22.46,16.9,73,"Juarez",2,2,0
2020-07-27,NA,NA,NA,NA,NA,19,16,721.3,12,NA,3.3,0.001,22.66,9.6,144,"Juarez",2,2,0
2020-07-27,NA,NA,NA,NA,NA,24,20,721.5,4,NA,3.3,0.001,22.7,10.2,125,"Juarez",2,2,0
2020-07-27,NA,NA,NA,NA,NA,24,20,721.5,5,NA,3.2,0.001,22.45,18,108,"Juarez",2,2,0
2020-07-27,NA,NA,NA,NA,NA,28,22,721.5,1,NA,3.3,0.001,22.18,16.1,110,"Juarez",2,2,0
2020-07-27,NA,NA,NA,NA,NA,28,18,721.6,2,NA,3.4,0.001,22.01,9.6,117,"Juarez",2,2,0
2020-08-20,3,NA,NA,NA,NA,130,37,720.8,NA,NA,28.8,0.546,36.39,6.9,138,"Juarez",2,2,0
2020-08-20,2.95,NA,NA,NA,NA,67,32,720.6,NA,NA,19.6,0.455,36.55,8,117,"Juarez",2,2,0
2020-08-20,2.94,NA,NA,NA,NA,48,35,720.4,NA,NA,21.6,0.332,36.78,5.8,117,"Juarez",2,2,0
2020-08-20,2.98,NA,NA,NA,NA,43,32,720.2,NA,NA,13,0.189,36.14,8,118,"Juarez",2,2,0
2020-08-20,3.22,NA,NA,NA,NA,43,33,720.5,NA,NA,7.3,0.002,32.38,6.3,125,"Juarez",2,2,0
2020-08-20,3.34,NA,NA,NA,NA,93,39,721,NA,NA,5.4,0,29.88,3.9,166,"Juarez",2,2,0
2020-09-09,NA,NA,NA,NA,NA,50,11,721.9,17,NA,3.8,0.001,23.96,12.1,267,"Juarez",3,2,0
2020-09-10,NA,NA,NA,NA,NA,21,5,723.1,1,NA,3.9,0.001,19.53,11.2,305,"Juarez",3,2,0
2020-09-15,NA,NA,NA,NA,NA,21,9,723.5,3,NA,4.9,0.001,23.33,5.3,309,"Juarez",3,2,0
2020-09-18,NA,NA,NA,NA,NA,30,11,723.3,2,NA,5.1,0.001,21.77,6.8,252,"Juarez",3,2,0
2020-09-25,2.12,NA,NA,NA,NA,85,24,722.2,NA,NA,5.3,0.001,26.55,7,146,"Juarez",3,2,0
2020-09-25,2.02,NA,NA,NA,NA,45,19,722.2,NA,NA,5.2,0.001,25.65,6.9,129,"Juarez",3,2,0
2020-09-25,1.93,NA,NA,NA,NA,42,17,722.1,NA,NA,5,0.001,25.1,6.5,119,"Juarez",3,2,0
2020-09-25,1.93,NA,NA,NA,NA,30,16,722,NA,NA,5,0.001,24.96,1.4,131,"Juarez",3,2,0
2020-09-25,1.88,NA,NA,NA,NA,32,14,721.9,NA,NA,5.1,0.001,23.43,2,70,"Juarez",3,2,0
2020-09-25,1.9,NA,NA,NA,NA,26,17,721.9,NA,NA,5.3,0.001,22.96,5.4,89,"Juarez",3,2,0
2020-09-25,2.01,NA,NA,NA,NA,28,17,722.1,NA,NA,5,0,22.89,1.4,131,"Juarez",3,2,0
2020-10-08,2.4,NA,NA,NA,NA,76,28,722.8,NA,NA,6.3,0,22.65,2,253,"Juarez",3,2,0
2020-10-08,2.99,NA,NA,NA,NA,52,32,722.7,NA,NA,6.3,0,21.66,1.4,291,"Juarez",3,2,0
2020-10-08,2.69,NA,NA,NA,NA,60,32,722.6,NA,NA,5.9,0,20.9,1.4,287,"Juarez",3,2,0
2020-10-08,2.45,NA,NA,NA,NA,53,35,722.3,NA,NA,5.8,0,20.67,1.7,305,"Juarez",3,2,0
2020-10-08,2.43,NA,NA,NA,NA,55,33,722.2,NA,NA,5.9,0,20.43,3.8,314,"Juarez",3,2,0
2020-10-08,2.45,NA,NA,NA,NA,45,34,722.3,NA,NA,6.2,0,20.27,1.4,310,"Juarez",3,2,0
2020-10-08,2.94,NA,NA,NA,NA,55,46,722.3,NA,NA,6.6,0,19.75,1.4,293,"Juarez",3,2,0
2020-10-08,3.79,NA,NA,NA,NA,82,55,722.5,NA,NA,7,0.007,19.28,1.4,287,"Juarez",3,2,0
2020-10-08,4.47,NA,NA,NA,NA,111,57,722.6,NA,NA,7.3,0.097,21.19,1.3,223,"Juarez",3,2,0
2020-10-08,3.19,NA,NA,NA,NA,138,52,722.8,NA,NA,7,0.224,24.26,1.9,190,"Juarez",3,2,0
2020-10-08,2.78,NA,NA,NA,NA,110,41,722.8,NA,NA,8.1,0.35,26.29,5.6,215,"Juarez",3,2,0
2020-10-08,2.24,NA,NA,NA,NA,93,30,722.8,NA,NA,8.9,0.456,28.05,7,139,"Juarez",3,2,0
2020-10-08,2.11,NA,NA,NA,NA,97,17,722.3,NA,NA,7.5,0.542,30.9,5.3,116,"Juarez",3,2,0
2020-10-08,2.12,NA,NA,NA,NA,38,15,721.9,NA,NA,6.5,0.461,31.97,5.6,260,"Juarez",3,2,0
2020-10-08,2.06,NA,NA,NA,NA,36,13,721.6,NA,NA,6.1,0.453,32.56,6.4,157,"Juarez",3,2,0
2020-10-08,2.02,NA,NA,NA,NA,33,11,721.5,NA,NA,5.9,0.346,32.83,7.3,184,"Juarez",3,2,0
2020-10-08,2.01,NA,NA,NA,NA,31,10,721.3,NA,NA,5.6,0.201,32.93,6.4,156,"Juarez",3,2,0
2020-10-08,2.07,NA,NA,NA,NA,29,10,721.5,NA,NA,5.6,0.043,32.02,4.5,96,"Juarez",3,2,0
2020-10-08,2.66,NA,NA,NA,NA,26,24,721.6,NA,NA,6.2,0.003,29.61,2.5,167,"Juarez",3,2,0
2020-10-27,2.19,NA,NA,NA,NA,39,7,721.5,NA,NA,5.5,0.001,24.3,9.2,100,"Juarez",3,2,0
2020-10-27,2.17,NA,NA,NA,NA,34,8,721.5,NA,NA,5.5,0.001,23.24,11.3,87,"Juarez",3,2,0
2020-10-27,2.19,NA,NA,NA,NA,31,12,721.5,NA,NA,5.7,0.001,20.67,4.2,255,"Juarez",3,2,0
2020-10-27,2.18,NA,NA,NA,NA,26,10,721.5,NA,NA,5.7,0.001,20.17,2.2,202,"Juarez",3,2,0
2020-10-27,2.21,NA,NA,NA,NA,36,13,721.9,NA,NA,5.8,0.001,15.45,7,320,"Juarez",3,2,0
2020-10-27,2.26,NA,NA,NA,NA,33,8,722.2,NA,NA,5.6,0.001,13.95,6.7,316,"Juarez",3,2,0
2020-10-27,2.29,NA,NA,NA,NA,39,10,722.3,NA,NA,5.5,0.009,12.9,6.8,317,"Juarez",3,2,0
2020-10-27,2.28,NA,NA,NA,NA,39,11,722.4,NA,NA,5.5,0.027,12.51,7.1,323,"Juarez",3,2,0
2020-10-27,2.38,NA,NA,NA,NA,55,18,722.6,NA,NA,5.7,0.065,12.45,2.8,314,"Juarez",3,2,0
2020-10-27,2.34,NA,NA,NA,NA,48,18,722.3,NA,NA,5.6,0.074,12.66,2.1,244,"Juarez",3,2,0
2020-10-27,2.33,NA,NA,NA,NA,46,15,722.2,NA,NA,5.7,0.081,12.63,4.1,313,"Juarez",3,2,0
2020-11-11,2.58,NA,NA,NA,NA,49,14,721.7,NA,NA,5.5,0.001,23.1,2.9,184,"Juarez",3,2,0
2020-11-11,2.58,NA,NA,NA,NA,49,16,721.6,NA,NA,5.4,0.001,22.95,2.9,154,"Juarez",3,2,0
2020-11-11,2.56,NA,NA,NA,NA,56,14,721.6,NA,NA,5.3,0.001,22.43,2.8,144,"Juarez",3,2,0
2020-11-11,2.54,NA,NA,NA,NA,39,13,721.6,NA,NA,5.4,0.001,22.12,1.3,150,"Juarez",3,2,0
2020-11-11,2.53,NA,NA,NA,NA,39,12,721.5,NA,NA,5.2,0.001,21.89,1.3,163,"Juarez",3,2,0
2020-11-11,2.53,NA,NA,NA,NA,33,15,721.5,NA,NA,5.2,0.001,21.56,1.3,194,"Juarez",3,2,0
2020-11-11,2.91,NA,NA,NA,NA,54,16,721.9,NA,NA,5.1,0.01,21.29,1.3,143,"Juarez",3,2,0
2020-11-28,2.65,NA,NA,NA,NA,162,21,722.1,NA,NA,6,0.001,23.91,7.2,93,"Juarez",3,2,0
2020-11-28,2.68,NA,NA,NA,NA,50,18,722.1,NA,NA,6,0.001,23.29,2.4,130,"Juarez",3,2,0
2020-11-28,2.6,NA,NA,NA,NA,45,16,722,NA,NA,5.9,0.001,22.73,1.4,115,"Juarez",3,2,0
2020-11-28,2.65,NA,NA,NA,NA,47,15,721.9,NA,NA,5.9,0.001,22.49,1.3,141,"Juarez",3,2,0
2020-11-28,2.69,NA,NA,NA,NA,51,18,721.9,NA,NA,6.1,0.001,22.11,1.4,222,"Juarez",3,2,0
2020-11-28,2.66,NA,NA,NA,NA,48,17,721.9,NA,NA,5.9,0.001,22.13,1.4,211,"Juarez",3,2,0
2020-11-28,2.69,NA,NA,NA,NA,49,17,721.9,NA,NA,5.9,0.001,21.83,1.4,199,"Juarez",3,2,0
2021-01-01,3.47,NA,NA,NA,NA,47,17,NA,NA,74,6.1,0,6.62,8.9,151,"Juarez",4,2,0
2021-01-05,4.93,NA,NA,NA,NA,124,31,722.3,NA,NA,9.3,0,19.21,1.4,249,"Juarez",4,2,0
2021-01-05,5.22,NA,NA,NA,NA,110,78,722.2,NA,NA,8.8,0,18.55,1.8,159,"Juarez",4,2,0
2021-01-05,3.7,NA,NA,NA,NA,159,18,722.2,NA,NA,7.8,0,17.93,1.5,97,"Juarez",4,2,0
2021-01-06,3.72,NA,NA,NA,NA,53,14,722.1,NA,NA,7.8,0,16.58,1.4,144,"Juarez",4,2,0
2021-01-06,4.01,NA,NA,NA,NA,52,20,722,NA,NA,7.6,0,15.63,1.4,240,"Juarez",4,2,0
2021-01-06,4.3,NA,NA,NA,NA,66,24,721.9,NA,NA,7.6,0,15,1.4,297,"Juarez",4,2,0
2021-01-06,3.97,NA,NA,NA,NA,75,24,721.7,NA,NA,7.4,0,14.9,1.5,306,"Juarez",4,2,0
2021-01-06,4.02,NA,NA,NA,NA,65,33,721.6,NA,NA,7.3,0,14.83,1.4,300,"Juarez",4,2,0
2021-01-06,3.81,NA,NA,NA,NA,71,23,721.6,NA,NA,7.2,0,14.69,3.6,321,"Juarez",4,2,0
2021-01-06,3.82,NA,NA,NA,NA,60,24,721.8,NA,NA,7.2,0,14.72,2.8,313,"Juarez",4,2,0
2021-01-06,4.39,NA,NA,NA,NA,60,25,722.3,NA,NA,7.3,0.005,14.65,1.9,314,"Juarez",4,2,0
2021-01-06,4.78,NA,NA,NA,NA,71,33,722.5,NA,NA,7.6,0.053,15.29,1.4,296,"Juarez",4,2,0
2021-01-06,4.85,NA,NA,NA,NA,105,36,722.7,NA,NA,7.9,0.152,17.63,1.3,255,"Juarez",4,2,0
2021-01-06,4.66,NA,NA,NA,NA,119,37,722.5,NA,NA,9.3,0.246,20.53,1.6,267,"Juarez",4,2,0
2021-01-06,4.1,NA,NA,NA,NA,118,38,722.3,NA,NA,10.7,0.261,22.63,6.7,311,"Juarez",4,2,0
2021-01-06,3.68,NA,NA,NA,NA,130,22,722,NA,NA,10.5,0.257,23.85,7.1,310,"Juarez",4,2,0
2021-01-06,3.59,NA,NA,NA,NA,79,15,721.7,NA,NA,10.3,0.253,25.71,3.7,132,"Juarez",4,2,0
2021-01-06,3.54,NA,NA,NA,NA,57,11,721.6,NA,NA,8.7,0.192,26.98,7.7,95,"Juarez",4,2,0
2021-01-06,3.58,NA,NA,NA,NA,45,10,721.8,NA,NA,8.7,0.134,26.75,8.1,150,"Juarez",4,2,0
2021-01-06,3.55,NA,NA,NA,NA,48,10,722.2,NA,NA,8.3,0.079,25.02,9.3,314,"Juarez",4,2,0
2021-01-06,4,NA,NA,NA,NA,59,13,723,NA,NA,8.6,0.001,20.29,8,305,"Juarez",4,2,0
2021-01-06,3.79,NA,NA,NA,NA,71,11,723.4,NA,NA,8.6,0,19.07,10,306,"Juarez",4,2,0
2021-01-06,3.9,NA,NA,NA,NA,65,10,723.7,NA,NA,10.2,0,18.48,12.4,298,"Juarez",4,2,0
2021-01-06,3.68,NA,NA,NA,NA,71,8,724,NA,NA,9.8,0,17.75,12.7,298,"Juarez",4,2,0
2021-01-06,3.6,NA,NA,NA,NA,62,7,724.2,NA,NA,9.3,0,17.03,11.1,304,"Juarez",4,2,0
2021-01-07,3.61,NA,NA,NA,NA,48,7,724.3,NA,NA,9.2,0,16.22,10.9,298,"Juarez",4,2,0
2021-01-07,3.52,NA,NA,NA,NA,43,6,724.3,NA,NA,10,0,15.57,10.2,296,"Juarez",4,2,0
2021-01-07,3.45,NA,NA,NA,NA,42,5,724.3,NA,NA,11.3,0,15.09,9.7,304,"Juarez",4,2,0
2021-01-07,3.45,NA,NA,NA,NA,34,6,724.3,NA,NA,11.4,0,14.45,6.8,299,"Juarez",4,2,0
2021-01-07,3.41,NA,NA,NA,NA,39,7,724.3,NA,NA,10.2,0,13.29,5.8,322,"Juarez",4,2,0
2021-01-07,3.54,NA,NA,NA,NA,43,16,724.3,NA,NA,9.7,0,12.26,1.4,288,"Juarez",4,2,0
2021-01-07,3.9,NA,NA,NA,NA,64,20,724.4,NA,NA,8.8,0,11.29,1.4,279,"Juarez",4,2,0
2021-01-07,4.8,NA,NA,NA,NA,86,28,724.6,NA,NA,8.3,0,10.59,1.4,271,"Juarez",4,2,0
2021-01-07,4.44,NA,NA,NA,NA,159,32,725.1,NA,NA,9.2,0.228,16.89,1.3,95,"Juarez",4,2,0
2021-01-07,3.64,NA,NA,NA,NA,139,16,724.9,NA,NA,9.2,0.331,19.06,1.3,110,"Juarez",4,2,0
2021-01-07,3.72,NA,NA,NA,NA,64,9,724.7,NA,NA,8.2,0.401,20,2.5,124,"Juarez",4,2,0
2021-01-07,3.53,NA,NA,NA,NA,54,8,724.2,NA,NA,8.9,0.381,21.22,3.3,114,"Juarez",4,2,0
2021-01-07,3.52,NA,NA,NA,NA,65,8,723.7,NA,NA,40.2,0.373,21.99,4.8,93,"Juarez",4,2,0
2021-01-07,3.54,NA,NA,NA,NA,52,10,723.4,NA,NA,13.3,0.098,22.84,6.3,114,"Juarez",4,2,0
2021-01-07,3.56,NA,NA,NA,NA,47,9,723.5,NA,NA,13.7,0.04,22.74,6.7,118,"Juarez",4,2,0
2021-01-07,3.64,NA,NA,NA,NA,39,9,723.5,NA,NA,12.6,0.019,21.6,7,105,"Juarez",4,2,0
2021-01-07,3.84,NA,NA,NA,NA,47,12,723.6,NA,NA,8.4,0.001,19.25,1.7,111,"Juarez",4,2,0
2021-01-07,4.39,NA,NA,NA,NA,70,23,723.9,NA,NA,8.9,0,17.58,1.4,179,"Juarez",4,2,0
2021-01-07,4.38,NA,NA,NA,NA,120,66,724,NA,NA,9.2,0,16.24,1.4,202,"Juarez",4,2,0
2021-01-07,4.08,NA,NA,NA,NA,151,76,724.2,NA,NA,8.8,0,15.04,1.5,199,"Juarez",4,2,0
